2016-09-22 20:51:37.520;4A4ECE60-7EB0-11E4-B4A9-0800200C9A66;27750;26437;-159;0.2
2016-09-22 20:51:38.787;4A4ECE60-7EB0-11E4-B4A9-0800200C9A66;27750;26437;-159;0.2
2016-09-22 20:51:40.099;4A4ECE60-7EB0-11E4-B4A9-0800200C9A66;27750;26437;-159;0.2
2016-09-22 20:51:41.359;4A4ECE60-7EB0-11E4-B4A9-0800200C9A66;27750;26437;-159;0.2
2016-09-22 20:51:43.916;4A4ECE60-7EB0-11E4-B4A9-0800200C9A66;27750;26437;-159;0.2
2016-09-22 20:51:44.084;4A4ECE60-7EB0-11E4-B4A9-0800200C9A66;27750;26437;-159;0.2
2016-09-22 20:52:07.087;4A4ECE60-7EB0-11E4-B4A9-0800200C9A66;27750;26437;-159;0.2
2016-09-22 20:52:09.595;4A4ECE60-7EB0-11E4-B4A9-0800200C9A66;27750;26437;-159;0.2
2016-09-22 20:52:09.759;4A4ECE60-7EB0-11E4-B4A9-0800200C9A66;27750;26437;-159;0.2
2016-09-22 20:52:10.953;4A4ECE60-7EB0-11E4-B4A9-0800200C9A66;27750;26437;-159;0.2
2016-09-22 20:52:13.459;4A4ECE60-7EB0-11E4-B4A9-0800200C9A66;27750;26437;-159;0.2
2016-09-22 20:52:14.742;4A4ECE60-7EB0-11E4-B4A9-0800200C9A66;27750;26437;-159;0.2
2016-09-22 20:52:16.098;4A4ECE60-7EB0-11E4-B4A9-0800200C9A66;27750;26437;-159;0.2
2016-09-22 20:52:22.504;4A4ECE60-7EB0-11E4-B4A9-0800200C9A66;27750;26562;-159;0.2
2016-09-22 20:52:23.751;4A4ECE60-7EB0-11E4-B4A9-0800200C9A66;27750;26562;-159;0.2
2016-09-22 20:52:25.060;4A4ECE60-7EB0-11E4-B4A9-0800200C9A66;27750;26562;-159;0.2
2016-09-22 20:52:26.309;4A4ECE60-7EB0-11E4-B4A9-0800200C9A66;27750;26562;-159;0.2
2016-09-22 20:52:28.863;4A4ECE60-7EB0-11E4-B4A9-0800200C9A66;27750;26562;-159;0.2
2016-09-22 20:52:29.031;4A4ECE60-7EB0-11E4-B4A9-0800200C9A66;27750;26562;-159;0.2
2016-09-22 20:52:32.785;4A4ECE60-7EB0-11E4-B4A9-0800200C9A66;27750;26437;-159;0.2
2016-09-22 20:52:32.963;4A4ECE60-7EB0-11E4-B4A9-0800200C9A66;27750;26437;-159;0.2
2016-09-22 20:52:34.072;4A4ECE60-7EB0-11E4-B4A9-0800200C9A66;27750;26437;-159;0.2
2016-09-22 20:52:35.359;4A4ECE60-7EB0-11E4-B4A9-0800200C9A66;27750;26437;-159;0.2
2016-09-22 20:52:36.589;4A4ECE60-7EB0-11E4-B4A9-0800200C9A66;27750;26437;-159;0.2
2016-09-22 20:52:37.876;4A4ECE60-7EB0-11E4-B4A9-0800200C9A66;27750;26437;-159;0.2
2016-09-22 20:52:39.168;4A4ECE60-7EB0-11E4-B4A9-0800200C9A66;27750;26437;-159;0.2
2016-09-22 20:52:44.320;4A4ECE60-7EB0-11E4-B4A9-0800200C9A66;27750;26562;-159;0.2
2016-09-22 20:52:44.485;4A4ECE60-7EB0-11E4-B4A9-0800200C9A66;27750;26562;-159;0.2
2016-09-22 20:52:46.921;4A4ECE60-7EB0-11E4-B4A9-0800200C9A66;27750;26562;-159;0.2
2016-09-22 20:52:47.091;4A4ECE60-7EB0-11E4-B4A9-0800200C9A66;27750;26562;-159;0.2
2016-09-22 20:52:48.163;4A4ECE60-7EB0-11E4-B4A9-0800200C9A66;27750;26562;-159;0.2
2016-09-22 20:52:49.447;4A4ECE60-7EB0-11E4-B4A9-0800200C9A66;27750;26562;-159;0.2
2016-09-22 20:52:49.615;4A4ECE60-7EB0-11E4-B4A9-0800200C9A66;27750;26562;-159;0.2
2016-09-22 20:52:50.781;4A4ECE60-7EB0-11E4-B4A9-0800200C9A66;27750;26562;-159;0.2
2016-09-22 20:52:53.365;4A4ECE60-7EB0-11E4-B4A9-0800200C9A66;27750;26562;-159;0.2
2016-09-22 20:52:54.621;4A4ECE60-7EB0-11E4-B4A9-0800200C9A66;27750;29875;-159;0.2
2016-09-22 20:52:55.940;4A4ECE60-7EB0-11E4-B4A9-0800200C9A66;27750;29875;-159;0.2
2016-09-22 20:52:58.446;4A4ECE60-7EB0-11E4-B4A9-0800200C9A66;27750;29875;-159;0.2
2016-09-22 20:52:59.732;4A4ECE60-7EB0-11E4-B4A9-0800200C9A66;27750;29875;-159;0.2
2016-09-22 20:53:03.601;4A4ECE60-7EB0-11E4-B4A9-0800200C9A66;27750;29875;-159;0.2
2016-09-22 20:53:03.790;4A4ECE60-7EB0-11E4-B4A9-0800200C9A66;27750;29875;-159;0.2
2016-09-22 20:53:04.861;4A4ECE60-7EB0-11E4-B4A9-0800200C9A66;27750;29875;-159;0.2
2016-09-22 20:53:06.191;4A4ECE60-7EB0-11E4-B4A9-0800200C9A66;27750;29875;-159;0.2
2016-09-22 20:53:07.432;4A4ECE60-7EB0-11E4-B4A9-0800200C9A66;27750;29875;-159;0.2
2016-09-22 20:53:08.724;4A4ECE60-7EB0-11E4-B4A9-0800200C9A66;27750;30375;-159;0.2
2016-09-22 20:53:10.032;4A4ECE60-7EB0-11E4-B4A9-0800200C9A66;27750;30375;-159;0.2
2016-09-22 20:53:11.321;4A4ECE60-7EB0-11E4-B4A9-0800200C9A66;27750;30375;-159;0.2
2016-09-22 20:53:12.577;4A4ECE60-7EB0-11E4-B4A9-0800200C9A66;27750;30375;-159;0.2
2016-09-22 20:53:16.478;4A4ECE60-7EB0-11E4-B4A9-0800200C9A66;27750;29875;-159;0.2
2016-09-22 20:53:18.978;4A4ECE60-7EB0-11E4-B4A9-0800200C9A66;27750;29875;-159;0.2
2016-09-22 20:53:20.327;4A4ECE60-7EB0-11E4-B4A9-0800200C9A66;27750;29875;-159;0.2
2016-09-22 20:53:21.594;4A4ECE60-7EB0-11E4-B4A9-0800200C9A66;27750;29875;-159;0.2
2016-09-22 20:53:21.762;4A4ECE60-7EB0-11E4-B4A9-0800200C9A66;27750;28750;-159;0.2
2016-09-22 20:57:12.838;4A4ECE60-7EB0-11E4-B4A9-0800200C9A66;26937;26750;-159;0.2
2016-09-22 20:57:15.436;4A4ECE60-7EB0-11E4-B4A9-0800200C9A66;26937;26750;-159;0.2
2016-09-22 20:57:17.976;4A4ECE60-7EB0-11E4-B4A9-0800200C9A66;27000;26750;-159;0.2
2016-09-22 20:57:19.265;4A4ECE60-7EB0-11E4-B4A9-0800200C9A66;27000;26750;-159;0.2
2016-09-22 20:57:20.592;4A4ECE60-7EB0-11E4-B4A9-0800200C9A66;27000;26750;-159;0.2
2016-09-22 20:57:23.103;4A4ECE60-7EB0-11E4-B4A9-0800200C9A66;27000;26750;-159;0.2
2016-09-22 20:57:23.289;4A4ECE60-7EB0-11E4-B4A9-0800200C9A66;28000;26750;-159;0.2
2016-09-22 20:57:25.718;4A4ECE60-7EB0-11E4-B4A9-0800200C9A66;28000;26750;-159;0.2
2016-09-22 20:57:27.033;4A4ECE60-7EB0-11E4-B4A9-0800200C9A66;28000;26750;-159;0.2
2016-09-22 20:57:29.545;4A4ECE60-7EB0-11E4-B4A9-0800200C9A66;30437;26750;-159;0.2
2016-09-22 20:57:30.894;4A4ECE60-7EB0-11E4-B4A9-0800200C9A66;30437;26750;-159;0.2
2016-09-22 20:57:32.139;4A4ECE60-7EB0-11E4-B4A9-0800200C9A66;30437;26750;-159;0.2
2016-09-22 20:57:32.368;4A4ECE60-7EB0-11E4-B4A9-0800200C9A66;30437;26750;-159;0.2
2016-09-22 20:57:34.718;4A4ECE60-7EB0-11E4-B4A9-0800200C9A66;30437;26750;-159;0.2
2016-09-22 20:57:37.304;4A4ECE60-7EB0-11E4-B4A9-0800200C9A66;30312;26750;-159;0.2
2016-09-22 20:57:38.536;4A4ECE60-7EB0-11E4-B4A9-0800200C9A66;30312;26750;-159;0.2
