2016-09-04 13:55:31.883;0;0.5
2016-09-04 13:55:35.922;0;0.5
2016-09-04 13:55:39.960;0;0.5
2016-09-04 13:55:44.001;0;0.5
2016-09-04 13:55:48.043;0;0.5
2016-09-04 13:55:52.081;0;0.5
2016-09-04 13:55:56.121;0;0.5
2016-09-04 13:56:00.163;0;0.5
2016-09-04 13:56:04.192;0;0.5
2016-09-04 13:56:08.241;0;0.5
2016-09-04 13:56:12.282;0;0.5
2016-09-04 13:56:16.312;0;0.5
2016-09-04 13:56:20.361;0;0.5
2016-09-04 13:56:24.393;0;0.5
2016-09-04 13:56:35.429;0;0.5
2016-09-04 13:56:39.462;0;0.5
2016-09-04 13:56:43.501;0;0.5
2016-09-04 13:56:47.543;0;0.5
2016-09-04 13:56:51.573;0;0.5
2016-09-04 13:56:55.622;0;0.5
2016-09-04 13:56:59.662;0;0.5
2016-09-04 13:57:03.693;0;0.5
2016-09-04 13:57:07.731;0;0.5
2016-09-04 13:57:11.773;0;0.5
2016-09-04 13:57:15.804;0;0.5
2016-09-04 13:57:19.850;0;0.5
2016-09-04 13:57:23.896;0;0.5
2016-09-04 13:57:27.931;0;0.5
2016-09-04 13:57:31.980;0;0.5
2016-09-04 13:57:36.012;0;0.5
2016-09-04 13:57:40.061;0;0.5
2016-09-04 13:57:44.111;0;0.5
2016-09-04 13:57:49.003;0;0.5
2016-09-04 13:57:53.032;0;0.5
2016-09-04 13:57:57.081;0;0.5
2016-09-04 13:58:01.123;0;0.5
2016-09-04 13:58:05.171;0;0.5
2016-09-04 13:58:09.210;0;0.5
2016-09-04 13:58:13.252;0;0.5
2016-09-04 13:59:04.672;1;0.5
2016-09-04 13:59:05.724;1;0.5
2016-09-04 13:59:06.776;1;0.5
2016-09-04 13:59:07.843;1;0.5
2016-09-04 13:59:08.884;1;0.5
2016-09-04 13:59:09.938;1;0.5
2016-09-04 13:59:10.978;1;0.5
2016-09-04 13:59:12.036;1;0.5
2016-09-04 13:59:13.078;1;0.5
2016-09-04 13:59:14.114;1;0.5
2016-09-04 13:59:15.150;1;0.5
2016-09-04 13:59:16.187;1;0.5
2016-09-04 13:59:17.237;1;0.5
2016-09-04 13:59:18.296;1;0.5
2016-09-04 13:59:19.346;1;0.5
2016-09-04 13:59:20.386;1;0.5
2016-09-04 13:59:21.423;1;0.5
2016-09-04 13:59:22.463;1;0.5
2016-09-04 13:59:23.500;1;0.5
2016-09-04 13:59:24.538;1;0.5
2016-09-04 13:59:25.575;1;0.5
2016-09-04 13:59:26.612;1;0.5
2016-09-04 13:59:27.662;1;0.5
2016-09-04 13:59:28.703;1;0.5
2016-09-04 13:59:29.740;1;0.5
2016-09-04 13:59:30.779;1;0.5
2016-09-04 13:59:31.836;1;0.5
2016-09-04 13:59:32.884;1;0.5
2016-09-04 13:59:33.928;1;0.5
2016-09-04 13:59:34.966;1;0.5
2016-09-04 13:59:36.008;1;0.5
2016-09-04 13:59:37.058;1;0.5
2016-09-04 13:59:38.113;1;0.5
2016-09-04 13:59:39.151;1;0.5
2016-09-04 13:59:40.189;1;0.5
2016-09-04 13:59:41.228;1;0.5
2016-09-04 13:59:42.278;1;0.5
2016-09-04 13:59:43.340;1;0.5
2016-09-04 13:59:44.406;1;0.5
2016-09-04 13:59:45.448;1;0.5
2016-09-04 13:59:46.494;1;0.5
2016-09-04 13:59:47.531;1;0.5
2016-09-04 13:59:48.569;1;0.5
2016-09-04 13:59:49.618;1;0.5
2016-09-04 13:59:50.658;1;0.5
2016-09-04 13:59:51.705;1;0.5
2016-09-04 13:59:52.755;1;0.5
2016-09-04 13:59:53.808;1;0.5
2016-09-04 13:59:54.867;1;0.5
2016-09-04 13:59:55.908;1;0.5
2016-09-04 13:59:56.959;1;0.5
2016-09-04 13:59:57.998;1;0.5
2016-09-04 13:59:59.039;1;0.5
2016-09-04 14:00:00.078;1;0.5
2016-09-04 14:00:01.124;1;0.5
2016-09-04 14:00:02.177;1;0.5
2016-09-04 14:00:03.233;1;0.5
2016-09-04 14:00:04.273;1;0.5
2016-09-04 14:00:05.310;1;0.5
2016-09-04 14:00:06.355;1;0.5
2016-09-04 14:00:07.406;1;0.5
2016-09-04 14:00:08.459;1;1
2016-09-04 14:00:09.503;1;1
2016-09-04 14:00:10.543;1;1
2016-09-04 14:00:11.579;1;1
2016-09-04 14:00:13.068;1;1
2016-09-04 14:00:14.113;1;1
2016-09-04 14:00:15.151;1;1
2016-09-04 14:00:16.193;1;1
2016-09-04 14:00:17.242;1;1
2016-09-04 14:00:18.282;1;1
2016-09-04 14:00:19.318;1;1
2016-09-04 14:00:20.369;1;1
2016-09-04 14:00:21.410;1;1
2016-09-04 14:00:22.448;1;1
2016-09-04 14:00:23.486;1;1
2016-09-04 14:00:24.523;1;1
2016-09-04 14:00:25.568;1;1
2016-09-04 14:00:26.608;1;1
2016-09-04 14:00:27.658;1;1
2016-09-04 14:00:28.711;1;1
2016-09-04 14:00:29.757;1;1
2016-09-04 14:00:30.802;1;1
2016-09-04 14:00:31.853;1;1
2016-09-04 14:00:32.896;1;1
2016-09-04 14:00:33.933;1;1
2016-09-04 14:00:34.970;1;1
2016-09-04 14:00:36.009;1;2.5
2016-09-04 14:00:37.062;1;2.5
2016-09-04 14:00:38.114;1;2.5
2016-09-04 14:00:39.153;1;2.5
2016-09-04 14:00:40.191;1;2.5
2016-09-04 14:00:41.228;1;2.5
2016-09-04 14:00:42.285;1;2.5
2016-09-04 14:00:43.326;1;2.5
2016-09-04 14:00:44.364;1;2.5
2016-09-04 14:00:45.405;1;2.5
2016-09-04 14:00:47.083;1;2.5
2016-09-04 14:00:48.124;1;2.5
2016-09-04 14:00:49.172;1;2.5
2016-09-04 14:00:50.210;1;2.5
2016-09-04 14:00:51.270;1;2.5
2016-09-04 14:00:52.319;1;2.5
2016-09-04 14:00:53.363;1;2.5
2016-09-04 14:00:54.401;1;2.5
2016-09-04 14:00:55.438;1;2.5
2016-09-04 14:00:56.485;1;2.5
2016-09-04 14:00:57.526;1;2.5
2016-09-04 14:00:58.567;1;2.5
2016-09-04 14:00:59.605;1;2.5
2016-09-04 14:01:00.642;1;2.5
2016-09-04 14:01:01.680;1;2.5
2016-09-04 14:01:02.730;1;2.5
2016-09-04 14:01:03.787;1;2.5
2016-09-04 14:01:04.827;1;2.5
2016-09-04 14:01:05.866;1;2.5
2016-09-04 14:01:06.916;1;2.5
2016-09-04 14:01:07.986;1;2.5
2016-09-04 14:01:09.027;1;2.5
2016-09-04 14:01:10.069;1;2.5
2016-09-04 14:01:11.106;1;2.5
2016-09-04 14:01:12.149;1;2.5
2016-09-04 14:01:13.199;1;2.5
2016-09-04 14:01:14.236;1;2.5
2016-09-04 14:01:15.273;1;2.5
2016-09-04 14:01:16.310;1;2.5
2016-09-04 14:01:17.348;1;2.5
2016-09-04 14:01:18.384;1;2.7
2016-09-04 14:01:19.422;1;2.7
2016-09-04 14:01:20.464;1;2.7
2016-09-04 14:01:21.502;1;2.7
2016-09-04 14:01:22.544;1;2.7
2016-09-04 14:01:23.580;1;2.7
2016-09-04 14:01:24.624;1;2.7
2016-09-04 14:01:25.665;1;2.7
2016-09-04 14:01:26.702;1;2.7
2016-09-04 14:01:27.752;1;2.7
2016-09-04 14:01:28.797;1;2.7
2016-09-04 14:01:29.846;1;2.7
2016-09-04 14:01:30.885;1;2.7
2016-09-04 14:01:31.935;1;2.7
2016-09-04 14:01:32.989;1;2.7
2016-09-04 14:01:34.029;1;2.7
2016-09-04 14:01:35.074;1;2.7
2016-09-04 14:01:36.111;1;2.7
2016-09-04 14:01:37.162;1;2.7
2016-09-04 14:01:38.202;1;2.7
2016-09-04 14:01:39.239;1;2.7
2016-09-04 14:01:40.277;1;2.7
2016-09-04 14:01:41.317;1;2.7
2016-09-04 14:01:42.368;1;2.7
2016-09-04 14:01:43.408;1;2.7
2016-09-04 14:01:44.448;1;2.7
2016-09-04 14:01:45.491;1;2.7
2016-09-04 14:01:46.530;1;2.7
2016-09-04 14:01:47.581;1;3
2016-09-04 14:01:48.624;1;3
2016-09-04 14:01:49.663;1;3
2016-09-04 14:01:50.701;1;3
2016-09-04 14:01:51.757;1;3
2016-09-04 14:01:52.810;1;3
2016-09-04 14:01:53.862;1;3
2016-09-04 14:01:54.913;1;3
2016-09-04 14:01:55.952;1;3
2016-09-04 14:01:56.995;1;3
2016-09-04 14:01:58.052;1;3
